index,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,name,opponent_team,own_goals,penalties_missed,penalties_saved,position,red_cards,round,saves,selected,team,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
4717,0,0,9,0,35.9,527,38,1,0,5.7,7.2,2022-08-28T15:30:00Z,68,Jesse Lingard,18,0,0,0,Midfielder,0,4,0,368337,16,2,0,14.0,2,-102766,9615,112381,59,True,0
4718,0,0,0,0,0.0,527,49,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,Jesse Lingard,13,0,0,0,Midfielder,0,5,0,305791,16,0,6,0.0,0,-68778,6677,75455,58,False,0
4719,0,0,8,0,11.4,527,58,2,0,3.5,7.0,2022-09-03T14:00:00Z,66,Jesse Lingard,3,0,0,0,Midfielder,0,6,0,301562,16,3,2,17.0,2,-12821,41802,54623,58,True,0
4720,0,0,3,0,0.8,527,78,0,0,0.1,0.4,2022-09-16T19:00:00Z,27,Jesse Lingard,9,0,0,0,Midfielder,0,8,0,291488,16,3,2,0.0,1,10518,25718,15200,57,True,0
4721,0,0,1,0,1.9,527,86,3,0,1.9,0.0,2022-10-03T19:00:00Z,68,Jesse Lingard,10,0,0,0,Midfielder,0,9,0,244939,16,0,4,18.0,1,-38670,5871,44541,57,False,1
4722,0,0,0,0,0.0,527,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,Jesse Lingard,2,0,0,0,Midfielder,0,10,0,214122,16,1,1,0.0,0,-32317,3026,35343,56,True,0
4723,0,0,4,0,10.9,527,110,0,0,1.9,2.4,2022-10-15T14:00:00Z,20,Jesse Lingard,20,0,0,0,Midfielder,0,11,0,196579,16,0,1,6.0,1,-18611,1297,19908,56,False,0
4724,0,0,3,0,0.2,536,7,1,0,0.3,2.6,2022-08-06T14:00:00Z,15,Orel Mangala,15,0,0,0,Midfielder,0,1,0,3088,16,0,2,0.0,1,0,0,0,50,False,0
4725,0,0,4,1,4.4,536,18,0,0,1.4,1.6,2022-08-14T13:00:00Z,83,Orel Mangala,19,0,0,0,Midfielder,0,2,0,3453,16,0,1,8.0,3,-376,135,511,50,True,0
4726,0,0,12,0,12.1,536,23,0,0,3.1,11.6,2022-08-20T14:00:00Z,54,Orel Mangala,8,0,0,0,Midfielder,0,3,0,4491,16,1,1,7.0,1,373,955,582,50,False,0
4727,0,0,0,0,0.0,536,38,0,0,0.0,0.0,2022-08-28T15:30:00Z,0,Orel Mangala,18,0,0,0,Midfielder,0,4,0,4199,16,2,0,0.0,0,-575,267,842,50,True,0
4728,0,0,0,0,0.0,536,49,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,Orel Mangala,13,0,0,0,Midfielder,0,5,0,3490,16,0,6,0.0,0,-833,74,907,50,False,0
4729,0,0,0,0,0.0,536,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,Orel Mangala,3,0,0,0,Midfielder,0,6,0,2759,16,3,2,0.0,0,-746,23,769,49,True,0
4730,0,0,0,0,0.0,536,78,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,Orel Mangala,9,0,0,0,Midfielder,0,8,0,2394,16,3,2,0.0,0,-76,45,121,49,True,0
4731,0,0,3,0,0.9,536,86,1,0,0.3,2.0,2022-10-03T19:00:00Z,21,Orel Mangala,10,0,0,0,Midfielder,0,9,0,2324,16,0,4,0.0,1,-96,71,167,49,False,0
4732,0,0,0,0,0.0,536,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,Orel Mangala,2,0,0,0,Midfielder,0,10,0,2285,16,1,1,0.0,0,-70,60,130,49,True,0
4733,0,0,2,0,0.3,536,110,0,0,0.8,0.0,2022-10-15T14:00:00Z,20,Orel Mangala,20,0,0,0,Midfielder,0,11,0,2321,16,0,1,9.0,1,-11,65,76,49,False,0
4734,0,0,0,0,0.0,553,7,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,Oliver Hammond,15,0,0,0,Midfielder,0,1,0,3300,16,0,2,0.0,0,0,0,0,45,False,0
4735,0,0,0,0,0.0,553,18,0,0,0.0,0.0,2022-08-14T13:00:00Z,0,Oliver Hammond,19,0,0,0,Midfielder,0,2,0,4032,16,0,1,0.0,0,-98,394,492,45,True,0
4736,0,0,0,0,0.0,553,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,Oliver Hammond,8,0,0,0,Midfielder,0,3,0,4254,16,1,1,0.0,0,-127,516,643,45,False,0
4737,0,0,0,0,0.0,553,38,0,0,0.0,0.0,2022-08-28T15:30:00Z,0,Oliver Hammond,18,0,0,0,Midfielder,0,4,0,3942,16,2,0,0.0,0,-475,170,645,45,True,0
4738,0,0,0,0,0.0,553,49,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,Oliver Hammond,13,0,0,0,Midfielder,0,5,0,3866,16,0,6,0.0,0,-231,172,403,45,False,0
4739,0,0,0,0,0.0,553,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,Oliver Hammond,3,0,0,0,Midfielder,0,6,0,3952,16,3,2,0.0,0,-123,303,426,45,True,0
4740,0,0,0,0,0.0,553,78,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,Oliver Hammond,9,0,0,0,Midfielder,0,8,0,4273,16,3,2,0.0,0,42,163,121,44,True,0
4741,0,0,0,0,0.0,553,86,0,0,0.0,0.0,2022-10-03T19:00:00Z,0,Oliver Hammond,10,0,0,0,Midfielder,0,9,0,4151,16,0,4,0.0,0,-75,205,280,44,False,0
4742,0,0,0,0,0.0,553,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,Oliver Hammond,2,0,0,0,Midfielder,0,10,0,4089,16,1,1,0.0,0,-119,149,268,44,True,0
4743,0,0,0,0,0.0,553,110,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,Oliver Hammond,20,0,0,0,Midfielder,0,11,0,4062,16,0,1,0.0,0,-87,134,221,44,False,0
4744,0,0,0,0,0.0,582,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,Remo Freuler,8,0,0,0,Midfielder,0,3,0,961,16,1,1,0.0,0,619,753,134,50,False,0
4745,0,0,2,0,0.9,582,38,1,0,0.4,0.0,2022-08-28T15:30:00Z,15,Remo Freuler,18,0,0,0,Midfielder,0,4,0,1085,16,2,0,4.0,1,-117,217,334,50,True,0
4746,0,0,10,0,1.0,582,49,6,0,1.7,8.4,2022-08-31T18:30:00Z,90,Remo Freuler,13,0,0,0,Midfielder,0,5,0,1217,16,0,6,8.0,2,-94,136,230,50,False,0
4747,0,0,0,0,0.0,582,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,Remo Freuler,3,0,0,0,Midfielder,0,6,0,1808,16,3,2,0.0,0,259,488,229,50,True,0
4748,0,0,10,0,2.3,582,78,3,0,1.2,9.6,2022-09-16T19:00:00Z,69,Remo Freuler,9,0,0,0,Midfielder,0,8,0,1970,16,3,2,0.0,2,8,116,108,50,True,0
4749,0,0,11,0,15.1,582,86,1,0,2.4,8.4,2022-10-03T19:00:00Z,45,Remo Freuler,10,0,0,0,Midfielder,0,9,0,1979,16,0,4,0.0,1,-76,122,198,50,False,0
4750,0,0,10,0,2.6,582,99,1,0,2.1,18.2,2022-10-10T19:00:00Z,90,Remo Freuler,2,0,0,0,Midfielder,0,10,0,1982,16,1,1,0.0,2,-105,86,191,50,True,0
4751,0,0,12,0,11.8,582,110,1,0,2.2,10.6,2022-10-15T14:00:00Z,83,Remo Freuler,20,0,0,0,Midfielder,0,11,0,2023,16,0,1,0.0,2,-46,69,115,50,False,0
4752,0,0,3,0,0.8,583,23,1,0,0.4,3.4,2022-08-20T14:00:00Z,6,Cheikhou Kouyaté,8,0,0,0,Midfielder,0,3,0,4074,16,1,1,0.0,1,2836,3557,721,45,False,0
4753,0,0,-2,0,0.6,583,38,1,0,0.3,0.2,2022-08-28T15:30:00Z,15,Cheikhou Kouyaté,18,0,0,0,Midfielder,0,4,0,5235,16,2,0,2.0,0,517,1904,1387,45,True,1
4754,0,0,7,0,0.1,583,49,5,0,0.5,5.0,2022-08-31T18:30:00Z,78,Cheikhou Kouyaté,13,0,0,0,Midfielder,0,5,0,5744,16,0,6,0.0,2,114,1123,1009,45,False,0
4755,0,2,32,0,2.3,583,58,2,1,5.8,38.6,2022-09-03T14:00:00Z,75,Cheikhou Kouyaté,3,0,0,0,Midfielder,0,6,0,7963,16,3,2,17.0,9,1443,2584,1141,45,True,0
4756,0,0,0,0,0.0,583,78,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,Cheikhou Kouyaté,9,0,0,0,Midfielder,0,8,0,34662,16,3,2,0.0,0,5879,9154,3275,45,True,0
4757,0,0,3,0,0.6,583,86,3,0,0.3,2.8,2022-10-03T19:00:00Z,45,Cheikhou Kouyaté,10,0,0,0,Midfielder,0,9,0,29551,16,0,4,0.0,0,-304,4333,4637,45,False,1
4758,0,0,10,0,1.3,583,99,1,0,4.5,19.8,2022-10-10T19:00:00Z,90,Cheikhou Kouyaté,2,0,0,0,Midfielder,0,10,0,26908,16,1,1,24.0,2,-2720,1636,4356,45,True,0
4759,0,0,5,0,1.3,583,110,1,0,1.8,9.4,2022-10-15T14:00:00Z,69,Cheikhou Kouyaté,20,0,0,0,Midfielder,0,11,0,25329,16,0,1,7.0,2,-1804,972,2776,45,False,0
4760,0,0,0,0,0.0,585,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,Emmanuel Dennis,8,0,0,0,Forward,0,3,0,13744,16,1,1,0.0,0,10913,13758,2845,60,False,0
4761,0,0,-2,0,1.0,585,38,1,0,1.4,0.0,2022-08-28T15:30:00Z,21,Emmanuel Dennis,18,0,0,0,Forward,0,4,0,15765,16,2,0,14.0,1,414,5806,5392,60,True,0
4762,0,0,-3,0,1.0,585,49,2,0,2.7,0.0,2022-08-31T18:30:00Z,32,Emmanuel Dennis,13,0,0,0,Forward,0,5,0,15250,16,0,6,26.0,0,-1674,3062,4736,60,False,1
4763,0,0,3,0,0.0,585,58,1,0,1.8,0.0,2022-09-03T14:00:00Z,5,Emmanuel Dennis,3,0,0,0,Forward,0,6,0,16283,16,3,2,18.0,1,-416,4957,5373,60,True,0
4764,0,0,0,0,0.0,585,78,0,0,0.0,0.0,2022-09-16T19:00:00Z,2,Emmanuel Dennis,9,0,0,0,Forward,0,8,0,12863,16,3,2,0.0,1,-1008,699,1707,59,True,0
4765,0,0,4,0,14.7,585,86,1,0,2.3,2.4,2022-10-03T19:00:00Z,28,Emmanuel Dennis,10,0,0,0,Forward,0,9,0,11023,16,0,4,6.0,1,-2239,515,2754,58,False,0
4766,0,2,23,0,11.8,585,99,1,1,6.4,33.4,2022-10-10T19:00:00Z,70,Emmanuel Dennis,2,0,0,0,Forward,0,10,0,10565,16,1,1,19.0,8,-639,859,1498,58,True,0
4767,0,0,0,0,1.8,585,110,1,0,0.2,0.0,2022-10-15T14:00:00Z,69,Emmanuel Dennis,20,0,0,0,Forward,0,11,0,14331,16,0,1,2.0,1,3259,4252,993,58,False,1
4768,0,0,4,0,0.3,602,49,5,0,1.3,3.2,2022-08-31T18:30:00Z,68,Renan Augusto Lodi dos Santos,13,0,0,0,Defender,0,5,0,1772,16,0,6,9.0,0,1460,1621,161,45,False,0
4769,0,0,10,0,3.3,602,58,3,0,3.9,11.8,2022-09-03T14:00:00Z,90,Renan Augusto Lodi dos Santos,3,0,0,0,Defender,0,6,0,17921,16,3,2,24.0,0,12723,14860,2137,45,True,1
4770,0,0,12,0,25.7,602,78,3,0,6.1,15.0,2022-09-16T19:00:00Z,90,Renan Augusto Lodi dos Santos,9,0,0,0,Defender,0,8,0,21716,16,3,2,20.0,1,2383,3938,1555,45,True,0
4771,0,0,14,0,2.1,602,86,4,0,1.5,13.2,2022-10-03T19:00:00Z,90,Renan Augusto Lodi dos Santos,10,0,0,0,Defender,0,9,0,19357,16,0,4,0.0,0,-1400,1975,3375,45,False,0
4772,0,0,0,0,0.0,602,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,Renan Augusto Lodi dos Santos,2,0,0,0,Defender,0,10,0,18550,16,1,1,0.0,0,-1247,1501,2748,45,True,0
4773,0,0,0,0,0.0,602,110,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,Renan Augusto Lodi dos Santos,20,0,0,0,Defender,0,11,0,17734,16,0,1,0.0,0,-1141,861,2002,45,False,0
4774,0,0,0,0,0.0,621,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,Loïc Badé,3,0,0,0,Defender,0,6,0,266,16,3,2,0.0,0,125,145,20,45,True,0
4775,0,0,0,0,0.0,621,78,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,Loïc Badé,9,0,0,0,Defender,0,8,0,1350,16,3,2,0.0,0,175,248,73,45,True,0
4776,0,0,0,0,0.0,621,86,0,0,0.0,0.0,2022-10-03T19:00:00Z,0,Loïc Badé,10,0,0,0,Defender,0,9,0,1397,16,0,4,0.0,0,-73,130,203,45,False,0
4777,0,0,0,0,0.0,621,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,Loïc Badé,2,0,0,0,Defender,0,10,0,1625,16,1,1,0.0,0,-14,135,149,45,True,0
4778,0,0,0,0,0.0,621,110,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,Loïc Badé,20,0,0,0,Defender,0,11,0,1806,16,0,1,0.0,0,3,133,130,45,False,0
4779,0,0,0,0,0.0,628,78,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,Serge Aurier,9,0,0,0,Defender,0,8,0,497,16,3,2,0.0,0,329,409,80,45,True,0
4780,0,0,5,0,15.7,628,86,1,0,2.7,10.8,2022-10-03T19:00:00Z,45,Serge Aurier,10,0,0,0,Defender,0,9,0,883,16,0,4,0.0,1,376,540,164,45,False,0
4781,0,0,2,0,15.3,628,99,1,0,3.1,16.0,2022-10-10T19:00:00Z,57,Serge Aurier,2,0,0,0,Defender,0,10,0,1733,16,1,1,0.0,0,509,753,244,45,True,1
4782,0,0,0,0,0.0,628,110,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,Serge Aurier,20,0,0,0,Defender,0,11,0,2528,16,0,1,0.0,0,521,816,295,45,False,0
4783,0,0,0,0,0.0,21,1,0,0,0.0,0.0,2022-08-05T19:00:00Z,0,Ainsley Maitland-Niles,7,0,0,0,Midfielder,0,1,0,4894,1,2,0,0.0,0,0,0,0,50,False,0
4784,0,0,0,0,0.0,21,11,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,Ainsley Maitland-Niles,10,0,0,0,Midfielder,0,2,0,5165,1,2,4,0.0,0,-960,491,1451,50,True,0
4785,0,0,0,0,0.0,21,21,0,0,0.0,0.0,2022-08-20T16:30:00Z,0,Ainsley Maitland-Niles,3,0,0,0,Midfielder,0,3,0,4946,1,3,0,0.0,0,-785,619,1404,49,False,0
4786,0,0,0,0,0.0,21,31,0,0,0.0,0.0,2022-08-27T16:30:00Z,0,Ainsley Maitland-Niles,9,0,0,0,Midfielder,0,4,0,4504,1,1,2,0.0,0,-778,287,1065,48,True,0
4787,0,0,0,0,0.0,21,41,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,Ainsley Maitland-Niles,2,0,0,0,Midfielder,0,5,0,4584,1,1,2,0.0,0,-320,260,580,48,True,0
4788,0,0,4,0,0.5,21,60,0,0,0.5,2.6,2022-09-03T14:00:00Z,17,Ainsley Maitland-Niles,20,0,0,0,Midfielder,0,6,0,5485,17,0,1,2.0,1,502,1161,659,48,False,0
4789,0,0,0,0,0.0,21,71,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,Ainsley Maitland-Niles,2,0,0,0,Midfielder,0,8,0,5775,17,0,1,0.0,0,42,246,204,48,False,0
4790,0,0,1,0,0.9,21,89,2,0,0.6,5.0,2022-10-01T14:00:00Z,66,Ainsley Maitland-Niles,8,0,0,0,Midfielder,0,9,0,5524,17,2,1,0.0,1,-234,191,425,48,True,1
4791,0,0,0,0,0.0,21,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,Ainsley Maitland-Niles,13,0,0,0,Midfielder,0,10,0,5501,17,0,4,0.0,0,-98,263,361,48,False,0
4792,0,0,9,0,0.6,21,108,1,0,1.3,12.6,2022-10-16T13:00:00Z,74,Ainsley Maitland-Niles,19,0,0,0,Midfielder,0,11,0,5326,17,1,1,0.0,2,-231,88,319,48,True,0
4793,0,0,17,0,4.3,321,8,4,0,2.4,12.0,2022-08-06T14:00:00Z,90,Roméo Lavia,18,0,0,0,Midfielder,0,1,0,18407,17,1,4,8.0,2,0,0,0,45,False,0
4794,0,0,10,0,11.2,321,19,2,0,2.1,9.6,2022-08-13T14:00:00Z,90,Roméo Lavia,11,0,0,0,Midfielder,0,2,0,35569,17,2,2,0.0,2,9072,13006,3934,45,True,0
4795,0,0,13,0,2.1,321,26,1,0,2.7,18.0,2022-08-20T14:00:00Z,90,Roméo Lavia,10,0,0,0,Midfielder,0,3,0,63296,17,2,1,7.0,1,22168,35983,13815,45,False,1
4796,0,0,19,0,13.2,321,39,1,0,2.8,13.8,2022-08-27T11:30:00Z,90,Roméo Lavia,14,0,0,0,Midfielder,0,4,0,60031,17,1,0,1.0,2,-3269,8282,11551,45,True,0
4797,0,0,23,0,0.8,321,50,1,1,4.8,40.4,2022-08-30T18:45:00Z,59,Roméo Lavia,6,0,0,0,Midfielder,0,5,0,61873,17,1,2,7.0,6,216,8744,8528,45,True,0
4798,0,0,0,0,0.0,321,60,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,Roméo Lavia,20,0,0,0,Midfielder,0,6,0,58894,17,0,1,0.0,0,-3635,11915,15550,45,False,0
4799,0,0,0,0,0.0,321,71,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,Roméo Lavia,2,0,0,0,Midfielder,0,8,0,41034,17,0,1,0.0,0,-6982,493,7475,45,False,0
4800,0,0,0,0,0.0,321,89,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,Roméo Lavia,8,0,0,0,Midfielder,0,9,0,37432,17,2,1,0.0,0,-5654,482,6136,45,True,0
4801,0,0,0,0,0.0,321,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,Roméo Lavia,13,0,0,0,Midfielder,0,10,0,33519,17,0,4,0.0,0,-3947,574,4521,45,False,0
4802,0,0,0,0,0.0,321,108,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,Roméo Lavia,19,0,0,0,Midfielder,0,11,0,30751,17,1,1,0.0,0,-2826,155,2981,45,True,0
4803,0,0,0,0,0.0,400,8,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,Theo Walcott,18,0,0,0,Midfielder,0,1,0,2565,17,1,4,0.0,0,0,0,0,50,False,0
4804,0,0,0,0,0.0,400,19,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,Theo Walcott,11,0,0,0,Midfielder,0,2,0,1904,17,2,2,0.0,0,-710,45,755,50,True,0
4805,0,0,0,0,0.0,400,26,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,Theo Walcott,10,0,0,0,Midfielder,0,3,0,1714,17,2,1,0.0,0,-276,167,443,49,False,0
4806,0,0,0,0,0.0,400,39,0,0,0.0,0.0,2022-08-27T11:30:00Z,0,Theo Walcott,14,0,0,0,Midfielder,0,4,0,2093,17,1,0,0.0,0,26,339,313,49,True,0
4807,0,0,0,0,0.0,400,50,0,0,0.0,0.0,2022-08-30T18:45:00Z,0,Theo Walcott,6,0,0,0,Midfielder,0,5,0,2316,17,1,2,0.0,0,-39,221,260,49,True,0
4808,0,0,0,0,0.0,400,60,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,Theo Walcott,20,0,0,0,Midfielder,0,6,0,2657,17,0,1,0.0,0,44,363,319,49,False,0
4809,0,0,0,0,0.0,400,71,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,Theo Walcott,2,0,0,0,Midfielder,0,8,0,3004,17,0,1,0.0,0,63,152,89,49,False,0
4810,0,0,0,0,0.0,400,89,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,Theo Walcott,8,0,0,0,Midfielder,0,9,0,2976,17,2,1,0.0,0,-101,139,240,49,True,0
4811,0,0,0,0,0.0,400,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,Theo Walcott,13,0,0,0,Midfielder,0,10,0,3110,17,0,4,0.0,0,14,225,211,49,False,0
4812,0,0,0,0,0.0,400,108,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,Theo Walcott,19,0,0,0,Midfielder,0,11,0,3055,17,1,1,0.0,0,-123,96,219,49,True,0
4813,0,0,0,0,0.0,401,8,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,Alex McCarthy,18,0,0,0,Goalkeeper,0,1,0,25036,17,1,4,0.0,0,0,0,0,45,False,0
4814,0,0,0,0,0.0,401,19,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,Alex McCarthy,11,0,0,0,Goalkeeper,0,2,0,25949,17,2,2,0.0,0,-1956,366,2322,45,True,0
4815,0,0,0,0,0.0,401,26,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,Alex McCarthy,10,0,0,0,Goalkeeper,0,3,0,24294,17,2,1,0.0,0,-2598,214,2812,45,False,0
4816,0,0,0,0,0.0,401,39,0,0,0.0,0.0,2022-08-27T11:30:00Z,0,Alex McCarthy,14,0,0,0,Goalkeeper,0,4,0,23586,17,1,0,0.0,0,-1655,295,1950,44,True,0
4817,0,0,0,0,0.0,401,50,0,0,0.0,0.0,2022-08-30T18:45:00Z,0,Alex McCarthy,6,0,0,0,Goalkeeper,0,5,0,22856,17,1,2,0.0,0,-1161,297,1458,44,True,0
4818,0,0,0,0,0.0,401,60,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,Alex McCarthy,20,0,0,0,Goalkeeper,0,6,0,21987,17,0,1,0.0,0,-1318,346,1664,44,False,0
4819,0,0,0,0,0.0,401,71,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,Alex McCarthy,2,0,0,0,Goalkeeper,0,8,0,21323,17,0,1,0.0,0,-444,246,690,44,False,0
4820,0,0,0,0,0.0,401,89,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,Alex McCarthy,8,0,0,0,Goalkeeper,0,9,0,20942,17,2,1,0.0,0,-677,297,974,43,True,0
4821,0,0,0,0,0.0,401,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,Alex McCarthy,13,0,0,0,Goalkeeper,0,10,0,21039,17,0,4,0.0,0,-157,729,886,43,False,0
4822,0,0,0,0,0.0,401,108,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,Alex McCarthy,19,0,0,0,Goalkeeper,0,11,0,20983,17,1,1,0.0,0,-249,492,741,43,True,0
4823,0,0,9,0,3.8,402,8,4,0,1.2,6.2,2022-08-06T14:00:00Z,74,Oriol Romeu Vidal,18,0,0,0,Midfielder,0,1,0,10319,17,1,4,2.0,2,0,0,0,50,False,0
4824,0,0,0,0,0.0,402,19,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,Oriol Romeu Vidal,11,0,0,0,Midfielder,0,2,0,10487,17,2,2,0.0,0,-739,275,1014,50,True,0
4825,0,0,0,0,0.0,402,26,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,Oriol Romeu Vidal,10,0,0,0,Midfielder,0,3,0,9275,17,2,1,0.0,0,-1568,210,1778,49,False,0
4826,0,0,0,0,0.0,402,39,0,0,0.0,0.0,2022-08-27T11:30:00Z,0,Oriol Romeu Vidal,14,0,0,0,Midfielder,0,4,0,8247,17,1,0,0.0,0,-1283,174,1457,49,True,0
4827,0,0,0,0,0.0,402,50,0,0,0.0,0.0,2022-08-30T18:45:00Z,0,Oriol Romeu Vidal,6,0,0,0,Midfielder,0,5,0,7588,17,1,2,0.0,0,-782,121,903,48,True,0
4828,0,0,0,0,0.0,402,60,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,Oriol Romeu Vidal,20,0,0,0,Midfielder,0,6,0,6094,17,0,1,0.0,0,-1542,152,1694,48,False,0
4829,0,0,0,0,0.0,402,71,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,Oriol Romeu Vidal,2,0,0,0,Midfielder,0,8,0,4838,17,0,1,0.0,0,-329,0,329,48,False,0
4830,0,0,0,0,0.0,402,89,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,Oriol Romeu Vidal,8,0,0,0,Midfielder,0,9,0,4460,17,2,1,0.0,0,-420,0,420,48,True,0
4831,0,0,0,0,0.0,402,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,Oriol Romeu Vidal,13,0,0,0,Midfielder,0,10,0,4177,17,0,4,0.0,0,-285,0,285,48,False,0
4832,0,0,0,0,0.0,402,108,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,Oriol Romeu Vidal,19,0,0,0,Midfielder,0,11,0,4020,17,1,1,0.0,0,-163,0,163,48,True,0
4833,0,0,3,0,0.0,403,8,0,0,0.0,0.0,2022-08-06T14:00:00Z,1,Nathan Redmond,18,0,0,0,Midfielder,0,1,0,5871,17,1,4,0.0,1,0,0,0,55,False,0
4834,0,0,0,0,0.0,403,19,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,Nathan Redmond,11,0,0,0,Midfielder,0,2,0,6353,17,2,2,0.0,0,-636,190,826,55,True,0
4835,0,0,0,0,0.0,403,26,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,Nathan Redmond,10,0,0,0,Midfielder,0,3,0,5926,17,2,1,0.0,0,-905,218,1123,54,False,0
4836,0,0,0,0,0.0,403,39,0,0,0.0,0.0,2022-08-27T11:30:00Z,0,Nathan Redmond,14,0,0,0,Midfielder,0,4,0,5352,17,1,0,0.0,0,-800,145,945,54,True,0
4837,0,0,0,0,0.0,403,50,0,0,0.0,0.0,2022-08-30T18:45:00Z,0,Nathan Redmond,6,0,0,0,Midfielder,0,5,0,4990,17,1,2,0.0,0,-543,87,630,53,True,0
4838,0,0,0,0,0.0,403,60,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,Nathan Redmond,20,0,0,0,Midfielder,0,6,0,4884,17,0,1,0.0,0,-336,217,553,53,False,0
4839,0,0,0,0,0.0,403,71,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,Nathan Redmond,2,0,0,0,Midfielder,0,8,0,4337,17,0,1,0.0,0,-420,0,420,53,False,0
4840,0,0,0,0,0.0,403,89,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,Nathan Redmond,8,0,0,0,Midfielder,0,9,0,3806,17,2,1,0.0,0,-563,0,563,53,True,0
4841,0,0,0,0,0.0,403,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,Nathan Redmond,13,0,0,0,Midfielder,0,10,0,3502,17,0,4,0.0,0,-312,0,312,53,False,0
4842,0,0,0,0,0.0,403,108,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,Nathan Redmond,19,0,0,0,Midfielder,0,11,0,3368,17,1,1,0.0,0,-138,0,138,53,True,0
4843,0,0,0,0,2.6,405,8,2,0,0.6,3.4,2022-08-06T14:00:00Z,45,Stuart Armstrong,18,0,0,0,Midfielder,0,1,0,9352,17,1,4,0.0,1,0,0,0,50,False,0
4844,0,0,5,0,17.4,405,19,2,0,4.2,1.4,2022-08-13T14:00:00Z,60,Stuart Armstrong,11,0,0,0,Midfielder,0,2,0,10063,17,2,2,23.0,2,-627,684,1311,50,True,0
4845,0,0,3,0,11.3,405,26,0,0,1.6,1.4,2022-08-20T14:00:00Z,20,Stuart Armstrong,10,0,0,0,Midfielder,0,3,0,10127,17,2,1,3.0,1,-570,1290,1860,50,False,0
