assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,name,opponent_team,own_goals,penalties_missed,penalties_saved,position,red_cards,round,saves,selected,starts,team,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,399,0.00,0.00,0.00,0.00,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,Giulian Biancone,2,0,0,0,Defender,0,10,0,5325,0,16,1,1,0.0,0,-171,45,216,43,True,0
0,0,0,0,0.0,399,0.00,0.00,0.00,0.00,110,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,Giulian Biancone,20,0,0,0,Defender,0,11,0,5292,0,16,0,1,0.0,0,-102,57,159,43,False,0
0,0,3,0,0.0,399,0.00,0.00,0.00,0.08,114,0,0,0.3,3.0,2022-10-18T18:30:00Z,4,Giulian Biancone,5,0,0,0,Defender,0,12,0,5212,0,16,0,0,0.0,1,-115,39,154,43,False,0
0,0,0,0,0.0,399,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2022-10-22T11:30:00Z,0,Giulian Biancone,12,0,0,0,Defender,0,13,0,5213,0,16,0,1,0.0,0,-67,69,136,43,True,0
0,0,0,0,0.0,399,0.00,0.00,0.00,0.00,131,0,0,0.0,0.0,2022-10-30T14:00:00Z,0,Giulian Biancone,1,0,0,0,Defender,0,14,0,5139,0,16,0,5,0.0,0,-129,51,180,42,False,0
0,0,0,0,0.0,399,0.00,0.00,0.00,0.00,146,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,Giulian Biancone,4,0,0,0,Defender,0,15,0,4994,0,16,2,2,0.0,0,-165,57,222,42,True,0
0,0,0,0,0.0,399,0.00,0.00,0.00,0.00,157,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,Giulian Biancone,7,0,0,0,Defender,0,16,0,4724,0,16,0,1,0.0,0,-276,34,310,42,True,0
0,0,0,0,0.0,399,0.00,0.00,0.00,0.00,169,0,0,0.0,0.0,2022-12-27T20:00:00Z,0,Giulian Biancone,14,0,0,0,Defender,0,17,0,4402,0,16,0,3,0.0,0,-327,88,415,42,False,0
0,0,0,0,0.0,399,0.00,0.00,0.00,0.00,177,0,0,0.0,0.0,2023-01-01T16:30:00Z,0,Giulian Biancone,6,0,0,0,Defender,0,18,0,4261,0,16,1,1,0.0,0,-142,11,153,42,True,0
0,0,0,0,0.0,399,0.00,0.00,0.00,0.00,190,0,0,0.0,0.0,2023-01-04T19:30:00Z,0,Giulian Biancone,17,0,0,0,Defender,0,19,0,4219,0,16,1,0,0.0,0,-46,7,53,42,False,0
0,0,0,0,0.0,399,0.00,0.00,0.00,0.00,198,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,Giulian Biancone,10,0,0,0,Defender,0,20,0,4142,0,16,0,2,0.0,0,-78,9,87,42,True,0
0,0,0,0,0.0,399,0.00,0.00,0.00,0.00,202,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,Giulian Biancone,3,0,0,0,Defender,0,21,0,4095,0,16,1,1,0.0,0,-44,21,65,42,False,0
0,0,0,0,0.0,399,0.00,0.00,0.00,0.00,218,0,0,0.0,0.0,2023-02-05T14:00:00Z,0,Giulian Biancone,11,0,0,0,Defender,0,22,0,4035,0,16,0,1,0.0,0,-62,23,85,42,True,0
0,0,0,0,0.0,399,0.00,0.00,0.00,0.00,224,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,Giulian Biancone,9,0,0,0,Defender,0,23,0,4032,0,16,0,2,0.0,0,-8,42,50,42,False,0
0,0,0,0,0.0,399,0.00,0.00,0.00,0.00,238,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,Giulian Biancone,13,0,0,0,Defender,0,24,0,3992,0,16,1,1,0.0,0,-38,12,50,42,True,0
0,0,0,0,0.0,399,0.00,0.00,0.00,0.00,250,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,Giulian Biancone,19,0,0,0,Defender,0,25,0,3967,0,16,0,4,0.0,0,-25,16,41,42,False,0
0,0,0,0,0.0,399,0.00,0.00,0.00,0.00,258,0,0,0.0,0.0,2023-03-05T14:00:00Z,0,Giulian Biancone,8,0,0,0,Defender,0,26,0,3931,0,16,2,2,0.0,0,-40,7,47,42,True,0
0,0,0,0,0.0,474,0.00,0.00,0.00,0.00,5,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,Willy Boly,11,0,0,0,Defender,0,1,0,25170,0,20,1,2,0.0,0,0,0,0,45,False,0
0,0,0,0,0.0,474,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,Willy Boly,9,0,0,0,Defender,0,2,0,26046,0,20,0,0,0.0,0,-2963,1165,4128,45,True,0
0,0,0,0,0.0,474,0.00,0.00,0.00,0.00,29,0,0,0.0,0.0,2022-08-20T11:30:00Z,0,Willy Boly,18,0,0,0,Defender,0,3,0,23756,0,20,0,1,0.0,0,-3499,897,4396,44,False,0
0,0,0,0,0.0,474,0.00,0.00,0.00,0.00,40,0,0,0.0,0.0,2022-08-28T13:00:00Z,0,Willy Boly,15,0,0,0,Defender,0,4,0,20909,0,20,1,1,0.0,0,-3369,380,3749,44,True,0
0,0,0,0,0.0,474,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,Willy Boly,3,0,0,0,Defender,0,5,0,19915,0,20,0,0,0.0,0,-1432,631,2063,43,False,0
0,0,0,0,0.0,474,0.00,0.00,0.00,0.00,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,Willy Boly,3,0,0,0,Defender,0,6,0,19858,0,16,3,2,0.0,0,-444,1367,1811,43,True,0
0,0,5,0,0.0,474,0.00,0.00,0.00,0.51,78,3,0,0.9,8.8,2022-09-16T19:00:00Z,63,Willy Boly,9,0,0,0,Defender,0,8,0,19067,1,16,3,2,0.0,0,-283,238,521,43,True,1
0,0,0,0,0.0,474,0.00,0.00,0.00,0.00,86,0,0,0.0,0.0,2022-10-03T19:00:00Z,0,Willy Boly,10,0,0,0,Defender,0,9,0,18337,0,16,0,4,0.0,0,-848,222,1070,43,False,0
0,0,0,0,0.0,474,0.00,0.00,0.00,0.00,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,Willy Boly,2,0,0,0,Defender,0,10,0,17971,0,16,1,1,0.0,0,-488,326,814,42,True,0
0,0,0,0,0.0,474,0.00,0.00,0.00,0.00,110,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,Willy Boly,20,0,0,0,Defender,0,11,0,17904,0,16,0,1,0.0,0,-169,469,638,42,False,0
0,0,0,0,0.0,474,0.00,0.00,0.00,0.00,114,0,0,0.0,0.0,2022-10-18T18:30:00Z,0,Willy Boly,5,0,0,0,Defender,0,12,0,17573,0,16,0,0,0.0,0,-377,280,657,42,False,0
0,0,0,0,0.0,474,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2022-10-22T11:30:00Z,0,Willy Boly,12,0,0,0,Defender,0,13,0,17540,0,16,0,1,0.0,0,-101,507,608,42,True,0
0,0,0,0,0.0,474,0.00,0.00,0.00,0.00,131,0,0,0.0,0.0,2022-10-30T14:00:00Z,0,Willy Boly,1,0,0,0,Defender,0,14,0,16928,0,16,0,5,0.0,0,-675,227,902,42,False,0
0,0,0,0,0.0,474,0.00,0.00,0.00,0.00,146,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,Willy Boly,4,0,0,0,Defender,0,15,0,16563,0,16,2,2,0.0,0,-425,132,557,42,True,0
0,2,25,1,0.3,474,0.01,0.02,0.02,1.23,157,0,0,2.4,15.6,2022-11-12T15:00:00Z,90,Willy Boly,7,0,0,0,Defender,0,16,0,16386,1,16,0,1,8.0,8,-238,279,517,42,True,0
0,0,10,0,0.3,474,0.01,0.01,0.00,2.47,169,3,0,2.8,21.4,2022-12-27T20:00:00Z,90,Willy Boly,14,0,0,0,Defender,0,17,0,19996,1,16,0,3,6.0,1,3107,6700,3593,42,False,0
1,3,27,0,10.8,474,0.25,0.25,0.00,0.94,177,1,0,5.4,38.8,2023-01-01T16:30:00Z,90,Willy Boly,6,0,0,0,Defender,0,18,0,19705,1,16,1,1,4.0,8,-314,294,608,42,True,0
0,1,22,1,0.0,474,0.00,0.00,0.00,0.39,190,0,0,2.4,17.8,2023-01-04T19:30:00Z,90,Willy Boly,17,0,0,0,Defender,0,19,0,20908,1,16,1,0,6.0,7,1059,1536,477,42,False,0
0,0,0,0,0.0,474,0.00,0.00,0.00,0.00,198,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,Willy Boly,10,0,0,0,Defender,0,20,0,23437,0,16,0,2,0.0,0,2235,4896,2661,42,True,0
0,0,12,0,0.2,474,0.00,0.00,0.00,1.16,202,1,0,1.5,14.4,2023-01-21T15:00:00Z,74,Willy Boly,3,0,0,0,Defender,0,21,0,21417,1,16,1,1,0.0,2,-1841,339,2180,42,False,0
0,1,28,1,0.1,474,0.00,0.00,0.00,0.79,218,0,0,2.7,26.8,2023-02-05T14:00:00Z,90,Willy Boly,11,0,0,0,Defender,0,22,0,22574,1,16,0,1,0.0,6,947,2157,1210,42,True,1
0,0,3,0,0.0,474,0.00,0.00,0.00,0.00,224,0,0,0.0,0.0,2023-02-11T15:00:00Z,6,Willy Boly,9,0,0,0,Defender,0,23,0,23942,1,16,0,2,0.0,1,1183,1811,628,42,False,0
0,0,0,0,0.0,474,0.00,0.00,0.00,0.00,238,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,Willy Boly,13,0,0,0,Defender,0,24,0,20895,0,16,1,1,0.0,0,-2965,51,3016,42,True,0
0,0,0,0,0.0,474,0.00,0.00,0.00,0.00,250,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,Willy Boly,19,0,0,0,Defender,0,25,0,18216,0,16,0,4,0.0,0,-2236,29,2265,42,False,0
0,0,0,0,0.0,474,0.00,0.00,0.00,0.00,258,0,0,0.0,0.0,2023-03-05T14:00:00Z,0,Willy Boly,8,0,0,0,Defender,0,26,0,17696,0,16,2,2,0.0,0,-1058,29,1087,42,True,0
0,0,9,0,23.6,493,0.16,0.38,0.22,0.80,5,2,0,4.8,11.6,2022-08-06T14:00:00Z,90,Morgan Gibbs-White,11,0,0,0,Midfielder,0,1,0,13163,1,20,1,2,13.0,2,0,0,0,55,False,0
0,0,5,1,2.9,493,0.02,0.52,0.50,1.49,20,0,0,1.8,4.4,2022-08-13T14:00:00Z,90,Morgan Gibbs-White,9,0,0,0,Midfielder,0,2,0,14571,1,20,0,0,11.0,2,-720,986,1706,55,True,1
0,0,6,0,1.2,493,0.01,0.01,0.00,1.00,23,1,0,0.5,4.2,2022-08-20T14:00:00Z,29,Morgan Gibbs-White,8,0,0,0,Midfielder,0,3,0,15391,0,16,1,1,0.0,1,-300,2564,2864,55,False,0
0,0,7,0,36.3,493,0.32,0.44,0.12,2.40,38,2,0,5.6,4.2,2022-08-28T15:30:00Z,90,Morgan Gibbs-White,18,0,0,0,Midfielder,0,4,0,16516,1,16,2,0,15.0,2,-175,3186,3361,55,True,0
0,0,2,0,1.7,493,0.02,0.06,0.04,2.07,49,4,0,1.4,5.2,2022-08-31T18:30:00Z,57,Morgan Gibbs-White,13,0,0,0,Midfielder,0,5,0,17542,1,16,0,6,7.0,1,343,2933,2590,55,False,0
1,0,23,0,46.9,493,0.19,0.19,0.00,0.78,58,3,0,7.6,27.0,2022-09-03T14:00:00Z,90,Morgan Gibbs-White,3,0,0,0,Midfielder,0,6,0,37611,1,16,3,2,2.0,5,17728,21165,3437,55,True,0
0,0,4,0,27.1,493,0.10,0.17,0.08,0.94,78,3,0,5.6,2.4,2022-09-16T19:00:00Z,90,Morgan Gibbs-White,9,0,0,0,Midfielder,0,8,0,60159,1,16,3,2,26.0,2,12624,19586,6962,55,True,0
0,0,10,0,39.2,493,0.51,0.70,0.20,1.32,86,4,0,6.7,10.4,2022-10-03T19:00:00Z,90,Morgan Gibbs-White,10,0,0,0,Midfielder,0,9,0,40059,1,16,0,4,17.0,2,-13035,2271,15306,55,False,0
1,1,19,0,17.9,493,0.08,0.19,0.10,0.69,99,1,0,5.9,30.0,2022-10-10T19:00:00Z,89,Morgan Gibbs-White,2,0,0,0,Midfielder,0,10,0,33723,1,16,1,1,11.0,6,-6896,1147,8043,55,True,0
0,0,8,0,21.3,493,0.11,0.27,0.17,1.32,110,1,0,3.2,3.2,2022-10-15T14:00:00Z,90,Morgan Gibbs-White,20,0,0,0,Midfielder,0,11,0,33596,1,16,0,1,7.0,2,-564,2506,3070,55,False,0
0,0,6,1,26.0,493,0.02,0.02,0.00,1.66,114,0,0,4.3,12.6,2022-10-18T18:30:00Z,90,Morgan Gibbs-White,5,0,0,0,Midfielder,0,12,0,31973,1,16,0,0,4.0,3,-740,2084,2824,55,False,0
0,0,10,1,11.4,493,0.09,0.44,0.36,1.66,126,0,0,3.8,8.8,2022-10-22T11:30:00Z,90,Morgan Gibbs-White,12,0,0,0,Midfielder,0,13,0,29771,1,16,0,1,18.0,3,-3750,1010,4760,55,True,0
0,0,-1,0,19.4,493,0.11,0.11,0.00,1.48,131,3,0,2.0,0.4,2022-10-30T14:00:00Z,55,Morgan Gibbs-White,1,0,0,0,Midfielder,0,14,0,27705,1,16,0,5,0.0,0,-2406,1222,3628,55,False,1
1,3,39,0,42.1,493,0.28,0.79,0.51,1.46,146,2,1,16.7,44.2,2022-11-05T15:00:00Z,90,Morgan Gibbs-White,4,0,0,0,Midfielder,0,15,0,27945,1,16,2,2,81.0,13,-139,3024,3163,55,True,0
0,3,31,1,39.5,493,0.23,0.90,0.67,0.98,157,0,1,11.8,41.2,2022-11-12T15:00:00Z,85,Morgan Gibbs-White,7,0,0,0,Midfielder,0,16,0,35834,1,16,0,1,37.0,11,6940,9618,2678,55,True,0
0,0,0,0,0.0,493,0.00,0.00,0.00,0.00,169,0,0,0.0,0.0,2022-12-27T20:00:00Z,0,Morgan Gibbs-White,14,0,0,0,Midfielder,0,17,0,33642,0,16,0,3,0.0,0,-3644,15195,18839,55,False,0
0,0,9,0,35.1,493,0.22,0.41,0.20,0.94,177,1,0,9.3,11.8,2023-01-01T16:30:00Z,90,Morgan Gibbs-White,6,0,0,0,Midfielder,0,18,0,29585,1,16,1,1,46.0,2,-4005,132,4137,55,True,0
0,0,1,1,12.3,493,0.09,0.14,0.05,0.27,190,0,0,1.6,0.0,2023-01-04T19:30:00Z,70,Morgan Gibbs-White,17,0,0,0,Midfielder,0,19,0,29235,1,16,1,0,6.0,3,-478,1504,1982,55,False,0
2,1,32,1,54.0,493,0.22,0.49,0.28,1.02,198,0,0,14.4,50.4,2023-01-14T15:00:00Z,90,Morgan Gibbs-White,10,0,0,0,Midfielder,0,20,0,30590,1,16,0,2,40.0,10,1022,3267,2245,55,True,0
0,0,15,0,89.1,493,0.40,0.55,0.16,1.36,202,1,0,15.0,24.2,2023-01-21T15:00:00Z,90,Morgan Gibbs-White,3,0,0,0,Midfielder,0,21,0,58909,1,16,1,1,37.0,2,26825,30319,3494,55,False,0
0,0,2,1,25.1,493,0.03,0.14,0.11,0.79,218,0,0,5.4,10.2,2023-02-05T14:00:00Z,90,Morgan Gibbs-White,11,0,0,0,Midfielder,0,22,0,41980,1,16,0,1,19.0,3,-16334,3662,19996,55,True,0
0,0,6,0,7.3,493,0.06,0.27,0.21,1.62,224,2,0,2.6,1.0,2023-02-11T15:00:00Z,90,Morgan Gibbs-White,9,0,0,0,Midfielder,0,23,0,45053,1,16,0,2,18.0,2,2214,7087,4873,55,False,0
1,0,15,0,12.3,493,0.43,0.46,0.03,2.54,238,1,0,3.8,22.8,2023-02-18T15:00:00Z,90,Morgan Gibbs-White,13,0,0,0,Midfielder,0,24,0,40922,1,16,1,1,3.0,5,-4324,1711,6035,55,True,0
0,0,10,0,31.3,493,0.27,0.35,0.08,2.73,250,4,0,5.6,11.8,2023-02-25T15:00:00Z,90,Morgan Gibbs-White,19,0,0,0,Midfielder,0,25,0,57792,1,16,0,4,13.0,2,11388,14762,3374,55,False,0
1,0,13,0,38.2,493,0.06,0.15,0.09,1.70,258,2,0,7.9,14.4,2023-03-05T14:00:00Z,90,Morgan Gibbs-White,8,0,0,0,Midfielder,0,26,0,54176,1,16,2,2,26.0,4,1131,6738,5607,55,True,1
0,0,10,0,0.3,507,0.00,0.00,0.00,1.51,7,2,0,1.7,16.8,2022-08-06T14:00:00Z,82,Moussa Niakhaté,15,0,0,0,Defender,0,1,0,12386,1,16,0,2,0.0,1,0,0,0,45,False,0
0,0,16,1,0.7,507,0.00,0.27,0.26,1.90,18,0,0,5.2,19.2,2022-08-14T13:00:00Z,78,Moussa Niakhaté,19,0,0,0,Defender,0,2,0,13526,1,16,0,1,32.0,6,-1228,498,1726,45,True,0
0,0,0,0,0.0,507,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,Moussa Niakhaté,8,0,0,0,Defender,0,3,0,12630,0,16,1,1,0.0,0,-1574,1140,2714,45,False,0
0,0,0,0,0.0,507,0.00,0.00,0.00,0.00,38,0,0,0.0,0.0,2022-08-28T15:30:00Z,0,Moussa Niakhaté,18,0,0,0,Defender,0,4,0,9405,0,16,2,0,0.0,0,-3327,112,3439,44,True,0
0,0,0,0,0.0,507,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,Moussa Niakhaté,13,0,0,0,Defender,0,5,0,8121,0,16,0,6,0.0,0,-1406,36,1442,44,False,0
0,0,0,0,0.0,507,0.00,0.00,0.00,0.00,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,Moussa Niakhaté,3,0,0,0,Defender,0,6,0,7025,0,16,3,2,0.0,0,-1146,27,1173,44,True,0
0,0,0,0,0.0,507,0.00,0.00,0.00,0.00,78,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,Moussa Niakhaté,9,0,0,0,Defender,0,8,0,6273,0,16,3,2,0.0,0,-219,80,299,43,True,0
0,0,0,0,0.0,507,0.00,0.00,0.00,0.00,86,0,0,0.0,0.0,2022-10-03T19:00:00Z,0,Moussa Niakhaté,10,0,0,0,Defender,0,9,0,6036,0,16,0,4,0.0,0,-295,46,341,43,False,0
0,0,0,0,0.0,507,0.00,0.00,0.00,0.00,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,Moussa Niakhaté,2,0,0,0,Defender,0,10,0,5882,0,16,1,1,0.0,0,-175,52,227,43,True,0
0,0,0,0,0.0,507,0.00,0.00,0.00,0.00,110,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,Moussa Niakhaté,20,0,0,0,Defender,0,11,0,5783,0,16,0,1,0.0,0,-111,79,190,43,False,0
0,0,0,0,0.0,507,0.00,0.00,0.00,0.00,114,0,0,0.0,0.0,2022-10-18T18:30:00Z,0,Moussa Niakhaté,5,0,0,0,Defender,0,12,0,5711,0,16,0,0,0.0,0,-33,162,195,43,False,0
0,0,0,0,0.0,507,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2022-10-22T11:30:00Z,0,Moussa Niakhaté,12,0,0,0,Defender,0,13,0,5577,0,16,0,1,0.0,0,-184,27,211,43,True,0
0,0,0,0,0.0,507,0.00,0.00,0.00,0.00,131,0,0,0.0,0.0,2022-10-30T14:00:00Z,0,Moussa Niakhaté,1,0,0,0,Defender,0,14,0,5463,0,16,0,5,0.0,0,-124,55,179,43,False,0
0,0,0,0,0.0,507,0.00,0.00,0.00,0.00,146,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,Moussa Niakhaté,4,0,0,0,Defender,0,15,0,5303,0,16,2,2,0.0,0,-163,20,183,43,True,0
0,0,0,0,0.0,507,0.00,0.00,0.00,0.00,157,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,Moussa Niakhaté,7,0,0,0,Defender,0,16,0,5216,0,16,0,1,0.0,0,-96,21,117,43,True,0
0,0,0,0,0.0,507,0.00,0.00,0.00,0.00,169,0,0,0.0,0.0,2022-12-27T20:00:00Z,0,Moussa Niakhaté,14,0,0,0,Defender,0,17,0,5019,0,16,0,3,0.0,0,-202,78,280,43,False,0
0,0,0,0,0.0,507,0.00,0.00,0.00,0.00,177,0,0,0.0,0.0,2023-01-01T16:30:00Z,0,Moussa Niakhaté,6,0,0,0,Defender,0,18,0,4940,0,16,1,1,0.0,0,-82,7,89,43,True,0
0,0,0,0,0.0,507,0.00,0.00,0.00,0.00,190,0,0,0.0,0.0,2023-01-04T19:30:00Z,0,Moussa Niakhaté,17,0,0,0,Defender,0,19,0,4899,0,16,1,0,0.0,0,-42,3,45,43,False,0
0,0,0,0,0.0,507,0.00,0.00,0.00,0.00,198,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,Moussa Niakhaté,10,0,0,0,Defender,0,20,0,4848,0,16,0,2,0.0,0,-54,8,62,43,True,0
0,0,0,0,0.0,507,0.00,0.00,0.00,0.00,202,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,Moussa Niakhaté,3,0,0,0,Defender,0,21,0,4817,0,16,1,1,0.0,0,-31,19,50,43,False,0
0,0,0,0,0.0,507,0.00,0.00,0.00,0.00,218,0,0,0.0,0.0,2023-02-05T14:00:00Z,0,Moussa Niakhaté,11,0,0,0,Defender,0,22,0,4760,0,16,0,1,0.0,0,-57,13,70,43,True,0
0,0,0,0,0.0,507,0.00,0.00,0.00,0.00,224,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,Moussa Niakhaté,9,0,0,0,Defender,0,23,0,4754,0,16,0,2,0.0,0,-12,23,35,43,False,0
0,0,0,0,0.0,507,0.00,0.00,0.00,0.00,238,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,Moussa Niakhaté,13,0,0,0,Defender,0,24,0,4722,0,16,1,1,0.0,0,-33,7,40,43,True,0
0,0,0,0,0.0,507,0.00,0.00,0.00,0.00,250,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,Moussa Niakhaté,19,0,0,0,Defender,0,25,0,4704,0,16,0,4,0.0,0,-22,8,30,43,False,0
0,0,0,0,0.0,507,0.00,0.00,0.00,0.00,258,0,0,0.0,0.0,2023-03-05T14:00:00Z,0,Moussa Niakhaté,8,0,0,0,Defender,0,26,0,4683,0,16,2,2,0.0,0,-26,8,34,43,True,0
0,0,0,0,0.0,511,0.00,0.00,0.00,0.00,7,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,Omar Richards,15,0,0,0,Defender,0,1,0,1015,0,16,0,2,0.0,0,0,0,0,45,False,0
0,0,0,0,0.0,511,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2022-08-14T13:00:00Z,0,Omar Richards,19,0,0,0,Defender,0,2,0,868,0,16,0,1,0.0,0,-185,22,207,45,True,0
0,0,0,0,0.0,511,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,Omar Richards,8,0,0,0,Defender,0,3,0,790,0,16,1,1,0.0,0,-95,53,148,45,False,0
0,0,0,0,0.0,511,0.00,0.00,0.00,0.00,38,0,0,0.0,0.0,2022-08-28T15:30:00Z,0,Omar Richards,18,0,0,0,Defender,0,4,0,720,0,16,2,0,0.0,0,-83,19,102,45,True,0
0,0,0,0,0.0,511,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,Omar Richards,13,0,0,0,Defender,0,5,0,679,0,16,0,6,0.0,0,-53,14,67,44,False,0
0,0,0,0,0.0,511,0.00,0.00,0.00,0.00,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,Omar Richards,3,0,0,0,Defender,0,6,0,648,0,16,3,2,0.0,0,-32,30,62,44,True,0
0,0,0,0,0.0,511,0.00,0.00,0.00,0.00,78,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,Omar Richards,9,0,0,0,Defender,0,8,0,667,0,16,3,2,0.0,0,14,47,33,44,True,0
0,0,0,0,0.0,511,0.00,0.00,0.00,0.00,86,0,0,0.0,0.0,2022-10-03T19:00:00Z,0,Omar Richards,10,0,0,0,Defender,0,9,0,642,0,16,0,4,0.0,0,-40,14,54,44,False,0
0,0,0,0,0.0,511,0.00,0.00,0.00,0.00,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,Omar Richards,2,0,0,0,Defender,0,10,0,635,0,16,1,1,0.0,0,-11,13,24,44,True,0
0,0,0,0,0.0,511,0.00,0.00,0.00,0.00,110,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,Omar Richards,20,0,0,0,Defender,0,11,0,656,0,16,0,1,0.0,0,18,47,29,44,False,0
0,0,0,0,0.0,511,0.00,0.00,0.00,0.00,114,0,0,0.0,0.0,2022-10-18T18:30:00Z,0,Omar Richards,5,0,0,0,Defender,0,12,0,796,0,16,0,0,0.0,0,140,175,35,44,False,0
0,0,0,0,0.0,511,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2022-10-22T11:30:00Z,0,Omar Richards,12,0,0,0,Defender,0,13,0,665,0,16,0,1,0.0,0,-137,21,158,44,True,0
0,0,0,0,0.0,511,0.00,0.00,0.00,0.00,131,0,0,0.0,0.0,2022-10-30T14:00:00Z,0,Omar Richards,1,0,0,0,Defender,0,14,0,690,0,16,0,5,0.0,0,21,81,60,44,False,0
0,0,0,0,0.0,511,0.00,0.00,0.00,0.00,146,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,Omar Richards,4,0,0,0,Defender,0,15,0,662,0,16,2,2,0.0,0,-35,38,73,44,True,0
0,0,0,0,0.0,511,0.00,0.00,0.00,0.00,157,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,Omar Richards,7,0,0,0,Defender,0,16,0,639,0,16,0,1,0.0,0,-26,29,55,44,True,0
0,0,0,0,0.0,511,0.00,0.00,0.00,0.00,169,0,0,0.0,0.0,2022-12-27T20:00:00Z,0,Omar Richards,14,0,0,0,Defender,0,17,0,671,0,16,0,3,0.0,0,25,74,49,44,False,0
0,0,0,0,0.0,511,0.00,0.00,0.00,0.00,177,0,0,0.0,0.0,2023-01-01T16:30:00Z,0,Omar Richards,6,0,0,0,Defender,0,18,0,644,0,16,1,1,0.0,0,-30,8,38,44,True,0
0,0,0,0,0.0,511,0.00,0.00,0.00,0.00,190,0,0,0.0,0.0,2023-01-04T19:30:00Z,0,Omar Richards,17,0,0,0,Defender,0,19,0,638,0,16,1,0,0.0,0,-8,11,19,44,False,0
0,0,0,0,0.0,511,0.00,0.00,0.00,0.00,198,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,Omar Richards,10,0,0,0,Defender,0,20,0,624,0,16,0,2,0.0,0,-11,17,28,44,True,0
0,0,0,0,0.0,511,0.00,0.00,0.00,0.00,202,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,Omar Richards,3,0,0,0,Defender,0,21,0,658,0,16,1,1,0.0,0,30,51,21,44,False,0
0,0,0,0,0.0,511,0.00,0.00,0.00,0.00,218,0,0,0.0,0.0,2023-02-05T14:00:00Z,0,Omar Richards,11,0,0,0,Defender,0,22,0,625,0,16,0,1,0.0,0,-38,14,52,44,True,0
0,0,0,0,0.0,511,0.00,0.00,0.00,0.00,224,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,Omar Richards,9,0,0,0,Defender,0,23,0,638,0,16,0,2,0.0,0,8,26,18,44,False,0
0,0,0,0,0.0,511,0.00,0.00,0.00,0.00,238,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,Omar Richards,13,0,0,0,Defender,0,24,0,663,0,16,1,1,0.0,0,20,38,18,44,True,0
